Marque,Modèle,Année,Type de carburant,Puissance fiscale,Kilométrage,Nombre de portes,Première main,État,Boîte à vitesses,Origine,Prix
Fiat,Palio,1999,Diesel,7,275000,5,Non,Bon,Manuelle,WW au Maroc,36000
Skoda,Octavia,2017,Diesel,8,185000,5,Oui,Très bon,Manuelle,WW au Maroc,170000
Jeep,Cherokee,2018,Diesel,8,115000,5,Oui,Excellent,Automatique,WW au Maroc,180000
BMW,Série 3,2016,Diesel,8,225000,5,Oui,Excellent,Automatique,WW au Maroc,230000
Kia,Picanto,2022,Essence,6,52000,5,Non,Excellent,Manuelle,WW au Maroc,116998
Ford,Kuga,2017,Diesel,8,125000,5,Non,Excellent,Manuelle,WW au Maroc,165000
Citroen,C4,2023,Diesel,6,17000,5,Oui,Excellent,Manuelle,WW au Maroc,213000
Skoda,Superb,2010,Diesel,8,225000,5,Non,Bon,Manuelle,WW au Maroc,100000
Dacia,Logan,2018,Essence,7,135000,5,Oui,Très bon,Manuelle,WW au Maroc,83000
Ford,Focus,2022,Diesel,6,72000,5,Oui,Excellent,Automatique,WW au Maroc,208000
Dacia,Duster,2019,Diesel,6,105000,5,Oui,Excellent,Manuelle,WW au Maroc,125000
Renault,Clio,2019,Diesel,6,67000,5,Non,Très bon,Manuelle,WW au Maroc,117000
Land Rover,Range Rover Sport,2015,Diesel,12,165000,5,Oui,Excellent,Automatique,WW au Maroc,300000
Peugeot,208,2017,Diesel,6,135000,5,Non,Excellent,Manuelle,WW au Maroc,98000
Hyundai,Accent,2007,Essence,8,225000,5,Non,Très bon,Manuelle,WW au Maroc,65000
Renault,19,1993,Diesel,7,325000,5,Non,Bon,Manuelle,Importée neuve,43000
Fiat,Fiorino,2020,Diesel,5,115000,5,Non,Très bon,Manuelle,WW au Maroc,100000
Nissan,Kubistar,2010,Diesel,8,225000,5,Non,Très bon,Automatique,WW au Maroc,125000
Fiat,500,2023,Essence,6,82000,5,Oui,Neuf,Automatique,WW au Maroc,150000
Chevrolet,Optra,2008,LPG,9,275000,5,Non,Très bon,Manuelle,WW au Maroc,39500
Ford,Fiesta,2018,Essence,6,135000,5,Non,Très bon,Manuelle,WW au Maroc,112000
Honda,Jazz,2006,Essence,8,145000,5,Oui,Excellent,Manuelle,WW au Maroc,63000
Opel,Astra,2016,Diesel,7,115000,5,Non,Excellent,Manuelle,WW au Maroc,143000
Peugeot,301,2022,Diesel,6,135000,5,Oui,Bon,Manuelle,WW au Maroc,130000
Volkswagen,Tiguan,2021,Diesel,8,115000,5,Oui,Excellent,Automatique,WW au Maroc,320000
Volkswagen,Tiguan,2016,Diesel,8,135000,5,Oui,Correct,Manuelle,WW au Maroc,180000
Peugeot,2008,2014,Diesel,6,17000,5,Non,Très bon,Manuelle,WW au Maroc,109000
Renault,Scenic,2002,Diesel,7,195000,3,Non,Excellent,Manuelle,Dédouanée,66000
Mercedes-Benz,220,2002,Diesel,9,175000,5,Non,Très bon,Manuelle,Dédouanée,90000
Fiat,Palio,2003,Essence,6,17000,5,Non,Très bon,Manuelle,WW au Maroc,28000
Ford,Focus,2016,Diesel,6,72000,5,Oui,Excellent,Manuelle,WW au Maroc,160000
Mercedes-Benz,Classe C,2021,Diesel,8,105000,5,Non,Excellent,Automatique,WW au Maroc,350000
Mercedes-Benz,Classe CLS,2013,Diesel,12,115000,5,Non,Très bon,Automatique,WW au Maroc,205000
Hyundai,Santa Fe,2006,Diesel,9,67000,5,Non,Excellent,Automatique,WW au Maroc,78000
Fiat,500L,2015,Diesel,6,52000,5,Non,Très bon,Manuelle,WW au Maroc,140000
Renault,Fluence,2014,Diesel,6,175000,5,Non,Très bon,Manuelle,Dédouanée,120000
Dacia,Duster,2011,Diesel,6,195000,5,Oui,Très bon,Manuelle,WW au Maroc,105000
Opel,Astra,2004,Diesel,7,57000,5,Non,Bon,Manuelle,WW au Maroc,55000
Renault,Kangoo,2006,Diesel,7,37000,5,Non,Très bon,Manuelle,WW au Maroc,70000
Fiat,500,2021,Essence,7,2000,3,Non,Très bon,Manuelle,WW au Maroc,115000
Renault,Clio,2023,Diesel,6,52000,5,Oui,Très bon,Manuelle,WW au Maroc,169000
Kia,Niro,2021,Hybride,9,52000,5,Non,Très bon,Automatique,WW au Maroc,225000
Nissan,Qashqai,2023,Essence,6,92000,5,Oui,Excellent,Automatique,WW au Maroc,239000
BMW,X3,2016,Diesel,8,135000,5,Oui,Excellent,Automatique,WW au Maroc,225000
BMW,Série 5,2014,Diesel,8,175000,3,Non,Excellent,Automatique,WW au Maroc,187000
Hyundai,i10,2014,Essence,6,125000,5,Non,Très bon,Manuelle,WW au Maroc,72000
Opel,Astra,2013,Diesel,7,145000,5,Non,Excellent,Manuelle,WW au Maroc,130000
Ford,Ranger,2008,Diesel,8,225000,5,Non,Bon,Manuelle,WW au Maroc,70000
Nissan,Qashqai,2009,Diesel,6,225000,5,Oui,Neuf,Manuelle,Dédouanée,125000
Volkswagen,Golf 7,2019,Diesel,8,87000,5,Non,Excellent,Automatique,WW au Maroc,215000
Mercedes-Benz,Classe A,2019,Diesel,7,17000,5,Non,Très bon,Automatique,Dédouanée,355000
MG,MG5,2024,Essence,9,2000,5,Non,Excellent,Automatique,WW au Maroc,180000
Porsche,Cayenne,2015,Diesel,24,195000,5,Oui,Excellent,Automatique,Importée neuve,345000
Toyota,RAV 4,2023,Hybride,12,22000,5,Oui,Bon,Automatique,WW au Maroc,365000
Fiat,500,2022,Essence,7,12000,5,Oui,Très bon,Automatique,WW au Maroc,148000
Seat,Leon,2018,Diesel,6,145000,5,Non,Excellent,Manuelle,WW au Maroc,153000
Kia,Sportage,2016,Diesel,7,12000,5,Non,Neuf,Manuelle,WW au Maroc,160000
Renault,Clio,2020,Hybride,6,92000,5,Oui,Excellent,Automatique,Dédouanée,215000
Peugeot,206,2004,Diesel,7,37000,5,Non,Bon,Manuelle,WW au Maroc,54000
Dacia,Logan,2011,Diesel,6,145000,5,Non,Très bon,Manuelle,WW au Maroc,75000
Mercedes-Benz,Classe GLC,2017,Diesel,8,115000,5,Oui,Excellent,Automatique,Dédouanée,410000
Volvo,XC40,2017,Diesel,18,195000,5,Oui,Excellent,Automatique,WW au Maroc,240000
Volkswagen,T-Roc,2023,Diesel,8,115000,5,Oui,Excellent,Automatique,WW au Maroc,294000
Land Rover,Range Rover Sport,2010,Diesel,11,145000,5,Oui,Excellent,Automatique,WW au Maroc,140000
Fiat,500,2024,Essence,7,12000,3,Oui,Excellent,Automatique,WW au Maroc,165000
Land Rover,Range Rover Sport,2015,Diesel,12,225000,5,Oui,Excellent,Automatique,WW au Maroc,250000
Opel,Combo,2019,Diesel,6,92000,5,Non,Neuf,Manuelle,WW au Maroc,157000
Jeep,Renegade,2018,Diesel,5,145000,5,Non,Bon,Automatique,WW au Maroc,185000
Alfa Romeo,Giulietta,2014,Diesel,8,115000,5,Oui,Très bon,Manuelle,WW au Maroc,140000
Audi,Q5,2018,Diesel,8,92000,5,Oui,Pour Pièces,Manuelle,Dédouanée,370000
Dacia,Logan,2006,Diesel,6,165000,3,Non,Excellent,Manuelle,WW au Maroc,67000
Ford,Kuga,2020,Diesel,8,145000,5,Oui,Excellent,Automatique,WW au Maroc,250000
Mercedes-Benz,220,2016,Diesel,9,135000,5,Non,Excellent,Automatique,Dédouanée,310000
Volkswagen,Polo,2012,Diesel,5,22000,5,Non,Excellent,Manuelle,WW au Maroc,98000
Seat,Ibiza,2016,Diesel,6,185000,5,Oui,Bon,Manuelle,WW au Maroc,116000
Skoda,Kodiaq,2019,Diesel,8,72000,5,Non,Excellent,Automatique,WW au Maroc,285000
Volkswagen,Tiguan,2017,Diesel,8,77000,5,Oui,Excellent,Manuelle,WW au Maroc,230000
Dacia,Logan,2014,Diesel,6,135000,5,Oui,Très bon,Manuelle,WW au Maroc,50000
Opel,Astra,2015,Diesel,7,195000,5,Oui,Très bon,Manuelle,WW au Maroc,110000
Peugeot,3008,2020,Diesel,8,87000,5,Non,Très bon,Automatique,WW au Maroc,245000
Kia,Sportage,2022,Diesel,6,125000,5,Oui,Excellent,Manuelle,WW au Maroc,230000
Opel,Astra,2011,Diesel,7,195000,5,Non,Très bon,Manuelle,WW au Maroc,102000
Skoda,Octavia,2020,Diesel,8,87000,5,Oui,Excellent,Automatique,WW au Maroc,233000
Nissan,Qashqai,2023,Essence,6,37000,5,Oui,Excellent,Automatique,WW au Maroc,235000
Dacia,Dokker,2013,Diesel,6,2000,5,Non,Excellent,Manuelle,Dédouanée,110000
Peugeot,3008,2022,Diesel,8,87000,5,Oui,Excellent,Automatique,WW au Maroc,297000
Hyundai,Accent,2022,Diesel,6,145000,5,Non,Excellent,Manuelle,WW au Maroc,155000
Renault,Captur,2021,Diesel,6,125000,5,Non,Très bon,Manuelle,WW au Maroc,192000
Volkswagen,Caddy,2020,Diesel,8,105000,3,Non,Très bon,Manuelle,WW au Maroc,155000
Peugeot,301,2016,Diesel,6,115000,5,Non,Excellent,Manuelle,WW au Maroc,100000
Renault,Express,2022,Diesel,6,67000,5,Non,Excellent,Manuelle,WW au Maroc,155000
Dacia,Logan,2017,Diesel,6,115000,5,Oui,Très bon,Manuelle,WW au Maroc,85000
Toyota,Verso,2011,Diesel,8,325000,5,Non,Bon,Manuelle,WW au Maroc,75000
Hyundai,Santa Fe,2020,Diesel,9,115000,5,Oui,Excellent,Automatique,WW au Maroc,280000
Peugeot,508,2011,Diesel,6,195000,5,Non,Très bon,Manuelle,WW au Maroc,100000
Suzuki,Celerio,2015,Essence,6,155000,5,Non,Excellent,Manuelle,Dédouanée,65000
Dacia,Dokker,2019,Diesel,6,57000,5,Oui,Excellent,Manuelle,WW au Maroc,152000
Audi,A3,2016,Diesel,6,105000,5,Oui,Excellent,Automatique,WW au Maroc,220000
Nissan,X-Trail,2007,Diesel,8,195000,5,Non,Bon,Manuelle,WW au Maroc,57500
BMW,Série 1,2021,Diesel,6,145000,5,Oui,Excellent,Automatique,Dédouanée,300000
Citroen,C3,2021,Diesel,6,155000,5,Non,Excellent,Manuelle,WW au Maroc,129000
Skoda,Octavia,2019,Diesel,8,145000,5,Oui,Excellent,Automatique,Dédouanée,210000
Ford,Fiesta,2011,Diesel,6,225000,5,Non,Excellent,Manuelle,WW au Maroc,90000
Hyundai,Santa Fe,2007,Diesel,9,22000,5,Non,Excellent,Automatique,WW au Maroc,68000
Mini,Cooper,2007,Essence,8,175000,5,Non,Très bon,Manuelle,WW au Maroc,66000
Volkswagen,Golf 7,2020,Diesel,8,175000,5,Non,Très bon,Automatique,WW au Maroc,198000
Volkswagen,Touareg,2019,Diesel,12,225000,5,Oui,Excellent,Automatique,WW au Maroc,265000
Toyota,Yaris,2014,Diesel,5,225000,5,Non,Très bon,Manuelle,WW au Maroc,85000
Volkswagen,Caddy,2019,Diesel,8,125000,5,Non,Très bon,Manuelle,WW au Maroc,147000
Mahindra,KUV 100,2024,Diesel,5,17000,5,Oui,Neuf,Manuelle,WW au Maroc,99000
Peugeot,301,2023,Diesel,6,32000,5,Oui,Excellent,Manuelle,WW au Maroc,130000
Kia,Carens,2006,Diesel,8,155000,5,Non,Très bon,Manuelle,Importée neuve,55000
Jaguar,XE,2017,Diesel,8,72000,5,Oui,Neuf,Automatique,WW au Maroc,238000
Renault,Scenic,2013,Diesel,6,175000,5,Non,Bon,Manuelle,WW au Maroc,78000
Nissan,Juke,2022,Essence,7,27000,5,Oui,Excellent,Automatique,WW au Maroc,215000
Peugeot,308,2013,Diesel,6,195000,5,Non,Excellent,Manuelle,WW au Maroc,91000
Ford,Fiesta,2014,Diesel,6,145000,5,Oui,Très bon,Manuelle,WW au Maroc,95000
Volkswagen,Touran,2008,Diesel,8,325000,5,Non,Excellent,Manuelle,Dédouanée,110000
Ford,Fiesta,2016,Diesel,6,185000,5,Non,Très bon,Manuelle,WW au Maroc,106998
Volkswagen,Golf 7,2018,Diesel,8,77000,5,Oui,Excellent,Manuelle,WW au Maroc,185000
Hyundai,i20,2018,Essence,7,92000,5,Oui,Bon,Manuelle,WW au Maroc,98000
Dacia,Lodgy,2023,Diesel,6,57000,5,Oui,Excellent,Manuelle,WW au Maroc,150000
Jaguar,Sovreign,2015,Diesel,41,22000,3,Oui,Excellent,Manuelle,Dédouanée,180000
Opel,Insignia,2009,Diesel,8,275000,5,Non,Très bon,Manuelle,WW au Maroc,82000
Fiat,Fiorino,2022,Diesel,5,32000,5,Oui,Bon,Manuelle,WW au Maroc,132000
Jeep,Renegade,2018,Diesel,6,135000,5,Non,Excellent,Automatique,WW au Maroc,172000
Dacia,Duster,2018,Diesel,6,185000,5,Non,Très bon,Manuelle,WW au Maroc,138000
BMW,Série 5,2017,Diesel,8,125000,5,Oui,Très bon,Automatique,WW au Maroc,275000
Mercedes-Benz,Classe E,2008,Diesel,12,225000,5,Non,Excellent,Automatique,WW au Maroc,76000
Toyota,Yaris,2021,Essence,6,62000,5,Oui,Très bon,Manuelle,WW au Maroc,127000
Seat,Cordoba,2004,Diesel,8,225000,5,Non,Très bon,Manuelle,WW au Maroc,47000
Dacia,Logan,2015,Diesel,6,185000,5,Non,Très bon,Manuelle,WW au Maroc,90000
Peugeot,2008,2021,Diesel,6,62000,5,Oui,Très bon,Automatique,WW au Maroc,238000
DS,DS,2019,Diesel,8,77000,5,Oui,Très bon,Automatique,WW au Maroc,315000
Toyota,Corolla,2022,Hybride,10,62000,5,Oui,Excellent,Automatique,WW au Maroc,225000
Dacia,Logan,2024,Essence,6,42000,5,Oui,Excellent,Manuelle,WW au Maroc,115000
Volkswagen,Golf 4,2002,Diesel,10,175000,5,Non,Excellent,Manuelle,Dédouanée,65000
Volkswagen,Tiguan,2020,Diesel,10,42000,5,Oui,Excellent,Automatique,WW au Maroc,340000
Volkswagen,Touran,2015,Diesel,9,125000,5,Non,Excellent,Automatique,WW au Maroc,185000
Volkswagen,Passat,2011,Diesel,8,325000,5,Oui,Excellent,Automatique,WW au Maroc,125000
Renault,Clio,2020,Diesel,6,42000,5,Oui,Excellent,Manuelle,WW au Maroc,138000
Dacia,Logan,2014,Diesel,6,195000,5,Non,Bon,Manuelle,WW au Maroc,87000
Toyota,Auris,2008,Essence,8,185000,5,Oui,Excellent,Manuelle,WW au Maroc,75000
Nissan,Qashqai,2010,Diesel,8,225000,5,Non,Excellent,Manuelle,WW au Maroc,95000
Dacia,Sandero,2019,Diesel,6,105000,5,Oui,Très bon,Manuelle,WW au Maroc,108000
BMW,Série 5,2016,Diesel,10,185000,5,Non,Très bon,Automatique,WW au Maroc,220000
Skoda,Octavia,2021,Diesel,8,115000,5,Oui,Excellent,Automatique,WW au Maroc,205000
Maserati,Levante,2016,Diesel,12,155000,5,Oui,Excellent,Automatique,WW au Maroc,360000
Hyundai,i10,2015,Essence,6,145000,5,Non,Excellent,Manuelle,WW au Maroc,68000
Peugeot,301,2019,Diesel,6,92000,5,Oui,Excellent,Manuelle,WW au Maroc,112000
Dacia,Duster,2020,Diesel,7,97000,5,Oui,Très bon,Manuelle,WW au Maroc,165000
BMW,Série 4,2018,Diesel,8,105000,5,Non,Excellent,Automatique,WW au Maroc,288000
Citroen,C-Elysée,2020,Diesel,6,97000,5,Oui,Très bon,Manuelle,WW au Maroc,113000
Volkswagen,Passat,2010,Diesel,8,225000,5,Oui,Excellent,Manuelle,WW au Maroc,127000
Suzuki,Celerio,2012,Essence,6,195000,5,Non,Très bon,Manuelle,WW au Maroc,54000
Seat,Ibiza,2017,Diesel,6,105000,5,Oui,Très bon,Manuelle,WW au Maroc,109000
Dacia,Logan,2009,Diesel,6,57000,5,Non,Très bon,Manuelle,WW au Maroc,63000
Peugeot,407,2007,Diesel,8,325000,5,Non,Très bon,Manuelle,Dédouanée,68000
Renault,Symbol,2011,Essence,6,225000,5,Non,Bon,Manuelle,WW au Maroc,55000
Peugeot,2008,2022,Diesel,6,82000,5,Non,Très bon,Automatique,Dédouanée,219000
Volkswagen,Touareg,2018,Diesel,12,165000,5,Non,Excellent,Automatique,WW au Maroc,255000
Audi,A3,2017,Diesel,8,135000,5,Non,Excellent,Automatique,Dédouanée,278000
Dacia,Sandero,2018,Diesel,7,155000,5,Non,Très bon,Manuelle,WW au Maroc,121500
Audi,A3,2017,Diesel,8,77000,5,Non,Excellent,Automatique,Importée neuve,240000
Fiat,Talento,1998,Essence,7,22000,3,Oui,Très bon,Manuelle,Dédouanée,23000
Peugeot,208,2022,Diesel,6,97000,5,Oui,Excellent,Manuelle,WW au Maroc,148000
Fiat,Grande Punto,2017,Diesel,5,155000,5,Non,Excellent,Manuelle,WW au Maroc,82000
Land Rover,Freelander,2013,Diesel,10,225000,5,Non,Très bon,Automatique,WW au Maroc,135000
Renault,Master,2016,Diesel,10,17000,3,Non,Bon,Manuelle,WW au Maroc,174999
Mercedes-Benz,220,2003,Diesel,9,325000,5,Non,Excellent,Automatique,Dédouanée,92000
Kia,Sorento,2005,Diesel,10,22000,5,Non,Bon,Automatique,WW au Maroc,59000
Dacia,Dokker,2019,Diesel,6,22000,5,Oui,Très bon,Manuelle,WW au Maroc,117000
Fiat,Tipo,2019,Diesel,6,115000,5,Non,Excellent,Manuelle,WW au Maroc,135000
Audi,Q5,2012,Diesel,8,195000,5,Non,Très bon,Automatique,Dédouanée,200000
Peugeot,208,2021,Diesel,6,52000,5,Oui,Très bon,Manuelle,WW au Maroc,149000
Toyota,Yaris,2018,Essence,6,97000,5,Oui,Excellent,Manuelle,WW au Maroc,99000
DFSK,K01,2019,Essence,6,87000,3,Oui,Excellent,Manuelle,WW au Maroc,60800
Ford,Focus,2012,Diesel,6,225000,5,Non,Bon,Manuelle,WW au Maroc,109000
Nissan,Qashqai,2020,Diesel,6,92000,5,Oui,Excellent,Manuelle,WW au Maroc,230000
Chevrolet,Optra,2007,Essence,9,165000,5,Non,Très bon,Manuelle,Pas encore dédouanée,37500
Fiat,Ducato,2020,Diesel,11,135000,5,Non,Très bon,Manuelle,WW au Maroc,152000
BMW,Série 5,2009,Diesel,11,22000,5,Non,Bon,Automatique,Dédouanée,40000
Fiat,Palio,2003,Diesel,6,225000,5,Non,Excellent,Manuelle,WW au Maroc,45000
Jeep,Cherokee,2016,Diesel,9,115000,5,Oui,Très bon,Automatique,WW au Maroc,185000
Peugeot,2008,2021,Diesel,6,42000,5,Non,Très bon,Manuelle,WW au Maroc,229000
Volkswagen,Coccinelle,2017,Diesel,8,105000,3,Non,Excellent,Automatique,WW au Maroc,188000
Dacia,Sandero,2023,Diesel,6,52000,5,Oui,Excellent,Manuelle,WW au Maroc,167000
Audi,Q5,2017,Diesel,9,195000,5,Non,Très bon,Automatique,Dédouanée,380000
Nissan,Juke,2022,Essence,6,62000,5,Oui,Neuf,Automatique,WW au Maroc,195000
Renault,Super 5,1986,Diesel,6,42000,5,Non,Bon,Manuelle,Dédouanée,25000
Kia,Picanto,2008,Essence,6,185000,5,Non,Excellent,Manuelle,WW au Maroc,54000
Audi,Q5,2013,Diesel,8,225000,5,Oui,Excellent,Manuelle,WW au Maroc,169000
Peugeot,3008,2017,Diesel,8,175000,5,Non,Très bon,Manuelle,WW au Maroc,190000
Renault,Express,2022,Diesel,6,67000,5,Oui,Très bon,Manuelle,WW au Maroc,158000
Fiat,Tipo,2018,Diesel,6,17000,5,Non,Très bon,Manuelle,WW au Maroc,12500
Opel,Crossland,2021,Diesel,6,52000,5,Oui,Excellent,Manuelle,WW au Maroc,165000
Ford,Kuga,2021,Diesel,6,92000,5,Oui,Neuf,Automatique,WW au Maroc,248000
BMW,X3,2019,Diesel,8,72000,5,Oui,Excellent,Automatique,WW au Maroc,348000
Hyundai,ix35,2014,Diesel,7,275000,5,Non,Excellent,Manuelle,WW au Maroc,151000
Mitsubishi,Pajero,2000,Diesel,11,275000,5,Non,Bon,Manuelle,WW au Maroc,53000
Opel,Crossland,2023,Diesel,6,32000,5,Oui,Très bon,Manuelle,WW au Maroc,170000
Fiat,Tipo,2020,Diesel,5,115000,5,Non,Très bon,Manuelle,WW au Maroc,120000
Jeep,Cherokee,2021,Diesel,9,57000,5,Oui,Très bon,Automatique,WW au Maroc,255000
Renault,Clio,2016,Diesel,6,175000,5,Non,Excellent,Manuelle,WW au Maroc,98000
Hyundai,Tucson,2022,Diesel,6,77000,5,Oui,Excellent,Automatique,WW au Maroc,305000
Hyundai,ix35,2012,Diesel,8,57000,5,Oui,Excellent,Manuelle,Dédouanée,199000
Renault,Kangoo,2015,Diesel,6,2000,5,Non,Excellent,Manuelle,WW au Maroc,96000
Hyundai,i10,2012,Essence,6,145000,5,Non,Excellent,Manuelle,WW au Maroc,64000
Mini,Cooper,2013,Essence,9,155000,3,Non,Très bon,Manuelle,WW au Maroc,95000
Renault,Clio,2016,Essence,8,175000,5,Non,Très bon,Manuelle,WW au Maroc,85000
Renault,Clio,2019,Diesel,6,92000,5,Oui,Excellent,Manuelle,WW au Maroc,118000
Land Rover,Range Rover Velar,2019,Diesel,8,135000,5,Oui,Excellent,Automatique,WW au Maroc,370000
Renault,Clio,2024,Diesel,6,42000,5,Oui,Excellent,Manuelle,WW au Maroc,207000
Volvo,XC60,2020,Diesel,8,175000,5,Non,Bon,Automatique,WW au Maroc,344000
BMW,X5,2018,Diesel,10,145000,5,Oui,Très bon,Automatique,WW au Maroc,340000
Mercedes-Benz,Classe C,2005,Diesel,9,275000,5,Non,Excellent,Automatique,Dédouanée,99000
Hyundai,Tucson,2018,Diesel,7,87000,5,Oui,Très bon,Manuelle,WW au Maroc,220000
Renault,Clio,2020,Diesel,6,175000,5,Non,Excellent,Manuelle,Dédouanée,137000
Renault,Clio,2016,Diesel,6,125000,5,Oui,Très bon,Manuelle,WW au Maroc,113000
Peugeot,301,2013,Essence,6,175000,5,Non,Excellent,Manuelle,WW au Maroc,69000
Renault,Clio,2019,Diesel,6,125000,5,Oui,Excellent,Manuelle,WW au Maroc,128000
Volkswagen,Tiguan,2019,Diesel,9,145000,5,Oui,Excellent,Automatique,Importée neuve,395000
Hyundai,Accent,2019,Diesel,6,165000,5,Non,Neuf,Manuelle,WW au Maroc,116000
Peugeot,208,2020,Diesel,6,135000,5,Non,Excellent,Manuelle,WW au Maroc,128000
Ford,Kuga,2014,Diesel,8,145000,5,Non,Excellent,Manuelle,WW au Maroc,152000
Peugeot,208,2019,Diesel,6,165000,5,Oui,Excellent,Manuelle,WW au Maroc,93000
Opel,Astra,2020,Diesel,6,105000,5,Oui,Excellent,Automatique,WW au Maroc,190000
Peugeot,405,1990,Essence,9,275000,5,Non,Très bon,Manuelle,Dédouanée,30000
Volkswagen,Golf 6,2010,Diesel,7,275000,5,Non,Très bon,Manuelle,Dédouanée,117000
Mercedes-Benz,Classe A,2012,Diesel,8,275000,5,Oui,Excellent,Manuelle,WW au Maroc,95000
Hyundai,Tucson,2022,Diesel,6,62000,5,Oui,Neuf,Automatique,WW au Maroc,328000
Opel,Crossland,2020,Diesel,6,27000,5,Oui,Excellent,Manuelle,WW au Maroc,145000
BMW,Série 1,2021,Diesel,6,115000,5,Oui,Excellent,Automatique,WW au Maroc,290000
Renault,Kangoo,2004,Essence,6,2000,5,Oui,Excellent,Manuelle,WW au Maroc,73000
Dacia,Sandero,2021,Diesel,6,32000,5,Oui,Excellent,Manuelle,WW au Maroc,140000
Mercedes-Benz,Classe C,1998,Diesel,8,275000,5,Non,Très bon,Manuelle,Dédouanée,74000
Kia,Picanto,2022,Essence,6,77000,5,Non,Très bon,Manuelle,WW au Maroc,115000
Mercedes-Benz,Classe E,2015,Diesel,9,225000,5,Oui,Très bon,Manuelle,WW au Maroc,210000
Mini,CountryMan,2011,Diesel,6,155000,5,Oui,Bon,Manuelle,WW au Maroc,105000
BMW,Série 2,2022,Diesel,8,27000,5,Oui,Excellent,Automatique,WW au Maroc,400000
Dacia,Dokker,2013,Diesel,32,225000,3,Non,Très bon,Manuelle,Importée neuve,93000
Peugeot,206,2005,Diesel,6,185000,5,Oui,Excellent,Manuelle,WW au Maroc,35000
Seat,Ateca,2023,Diesel,8,42000,5,Oui,Excellent,Automatique,WW au Maroc,348000
Renault,Kangoo,2019,Diesel,6,115000,5,Non,Excellent,Manuelle,WW au Maroc,118999
Renault,Kadjar,2019,Diesel,6,165000,5,Oui,Très bon,Manuelle,WW au Maroc,179000
Seat,Ateca,2019,Diesel,8,37000,5,Oui,Excellent,Automatique,WW au Maroc,250000
Peugeot,308,2009,Diesel,8,225000,5,Non,Excellent,Manuelle,Dédouanée,92000
Mercedes-Benz,Classe E,2003,Diesel,13,325000,5,Non,Bon,Automatique,Dédouanée,63000
Mercedes-Benz,220,2009,Diesel,9,27000,5,Non,Très bon,Manuelle,Dédouanée,113000
BMW,Série 3,2016,Diesel,8,67000,5,Oui,Très bon,Automatique,WW au Maroc,230000
Mercedes-Benz,Classe CLA,2019,Diesel,9,92000,5,Oui,Neuf,Automatique,WW au Maroc,279000
Opel,Adam,2018,Diesel,7,105000,3,Oui,Correct,Manuelle,WW au Maroc,90000
Renault,Symbol,2009,Diesel,6,115000,5,Oui,Très bon,Manuelle,WW au Maroc,80000
Peugeot,208,2014,Diesel,6,195000,5,Non,Bon,Manuelle,WW au Maroc,95000
Renault,Megane,2019,Diesel,6,105000,5,Oui,Excellent,Automatique,WW au Maroc,173000
Kia,Sportage,2021,Diesel,8,145000,5,Oui,Excellent,Automatique,WW au Maroc,275000
Renault,Kadjar,2018,Diesel,6,105000,5,Oui,Bon,Automatique,WW au Maroc,189000
Volkswagen,Polo,2008,Diesel,6,195000,5,Non,Excellent,Manuelle,WW au Maroc,79000
Mercedes-Benz,Classe C,2012,Diesel,9,17000,5,Oui,Excellent,Automatique,Dédouanée,179000
Peugeot,206,2006,Essence,9,135000,3,Non,Très bon,Automatique,Dédouanée,80000
Renault,Modus,2022,Diesel,6,87000,5,Non,Excellent,Manuelle,Dédouanée,80000
Citroen,Berlingo,2018,Diesel,6,115000,5,Non,Excellent,Manuelle,WW au Maroc,125000
Volkswagen,Tiguan,2018,Diesel,8,27000,5,Non,Très bon,Manuelle,Dédouanée,265000
Toyota,C-HR,2019,Hybride,10,42000,5,Oui,Excellent,Automatique,WW au Maroc,185000
Citroen,C3,2019,Diesel,6,22000,5,Non,Excellent,Manuelle,WW au Maroc,122000
Citroen,C-Elysée,2014,Essence,6,225000,5,Non,Très bon,Manuelle,WW au Maroc,68000
Opel,Corsa,2021,Diesel,7,67000,5,Non,Très bon,Manuelle,WW au Maroc,146000
Seat,Ibiza,2013,Diesel,6,185000,5,Non,Excellent,Manuelle,WW au Maroc,89000
BMW,Série 2,2024,Diesel,6,27000,5,Oui,Très bon,Automatique,WW au Maroc,379000
Volkswagen,Caddy,2021,Diesel,8,125000,5,Oui,Excellent,Manuelle,WW au Maroc,210000
Opel,Corsa,2024,Diesel,6,12000,5,Oui,Excellent,Automatique,WW au Maroc,180000
Mercedes-Benz,Classe B,2013,Diesel,7,225000,5,Non,Excellent,Manuelle,WW au Maroc,155000
Renault,Megane,2021,Diesel,6,87000,5,Oui,Excellent,Manuelle,WW au Maroc,172000
Peugeot,301,2016,Essence,7,12000,5,Oui,Excellent,Manuelle,WW au Maroc,90000
Kia,K5,2022,Hybride,11,115000,5,Non,Bon,Automatique,WW au Maroc,298000
Ssangyong,Kyron,2006,Diesel,8,275000,5,Non,Bon,Manuelle,WW au Maroc,44000
Dacia,Logan,2021,Diesel,6,52000,5,Oui,Très bon,Manuelle,WW au Maroc,129000
Nissan,350Z,2006,Essence,20,92000,3,Non,Très bon,Manuelle,WW au Maroc,120000
Fiat,Tipo,2019,Diesel,6,115000,5,Oui,Très bon,Automatique,WW au Maroc,150000
Ford,Fusion,2016,Diesel,8,155000,5,Oui,Très bon,Manuelle,WW au Maroc,140000
